Student_ID,Name,Age,Gender,Interests,Strengths,Skills,Math,Physics,Chemistry,Biology,English,Computer_Science,History,Attendance_pct,Learning_Style,Average_Marks,Personality,Goals,Budget,Suggested_Career,Recommended_Course,Scholarship_Option
140,Student_00140,20,Other,Business,Analysis,Drawing;Statistics;SQL,87,62,43,46,67,54,93,63.0,Reading/Writing,64.57,Extrovert,Get a good job,High,Teacher,Machine Learning Basics,Need-based Aid
141,Student_00141,21,Male,Business,Leadership,Java;Drawing,83,77,82,64,45,89,79,71.8,Auditory,74.14,Ambivert,Get a good job,Low,Teacher,Data Science Intro,Need-based Aid
142,Student_00142,16,Other,Medicine,Communication,Statistics;UI Design,40,100,59,68,63,88,57,64.1,Visual,67.86,Introvert,Develop new skills,Medium,Research Scientist,Business Management,Need-based Aid
143,Student_00143,15,Male,Maths,Communication,Statistics;Excel;Machine Learning,90,60,95,64,40,58,66,75.5,Visual,67.57,Ambivert,Higher studies,High,Research Scientist,Data Science Intro,Need-based Aid
144,Student_00144,16,Male,Technology,Communication,Public Speaking;Drawing,44,50,67,57,66,59,70,91.3,Kinesthetic,59.0,Extrovert,Higher studies,High,Civil Engineer,Business Management,STEM Scholarship
145,Student_00145,21,Male,Arts,Communication,Java,61,93,79,64,91,95,61,77.6,Reading/Writing,77.71,Ambivert,Higher studies,Medium,Entrepreneur,Business Management,STEM Scholarship
146,Student_00146,21,Female,Arts,Analysis,Marketing;Machine Learning,71,76,90,55,60,64,57,92.7,Reading/Writing,67.57,Extrovert,Get a good job,High,Designer,Business Management,STEM Scholarship
147,Student_00147,22,Male,Design,Logical Thinking,Public Speaking,91,58,93,84,44,92,94,91.8,Reading/Writing,79.43,Ambivert,Develop new skills,Low,Teacher,Data Science Intro,Arts Talent Scholarship
148,Student_00148,16,Other,Medicine,Analysis,Public Speaking,78,70,77,65,74,72,99,96.8,Reading/Writing,76.43,Ambivert,Get a good job,Medium,Research Scientist,Business Management,National Merit Scholarship
149,Student_00149,15,Male,Business,Creativity,Excel;Python;UI Design,81,83,81,65,88,61,90,77.2,Visual,78.43,Introvert,Start a business,Low,Research Scientist,Math Foundations,STEM Scholarship
150,Student_00150,21,Female,Medicine,Analysis,Excel;SQL;Drawing,62,41,70,46,58,66,98,98.5,Visual,63.0,Ambivert,Higher studies,Medium,Teacher,Graphic Design,Need-based Aid
151,Student_00151,17,Other,Design,Communication,Statistics;Public Speaking,86,84,68,60,44,59,42,92.4,Visual,63.29,Introvert,Start a business,High,Data Analyst,Math Foundations,STEM Scholarship
152,Student_00152,17,Other,Arts,Leadership,Physics,75,67,69,54,91,65,80,67.4,Reading/Writing,71.57,Extrovert,Get a good job,High,Designer,Biology 101,Need-based Aid
153,Student_00153,20,Male,Sports,Creativity,UI Design;Statistics,76,46,91,95,74,51,63,73.0,Reading/Writing,70.86,Introvert,Start a business,High,Civil Engineer,Business Management,Arts Talent Scholarship
154,Student_00154,20,Other,Medicine,Leadership,Physics,62,94,69,79,51,92,83,88.2,Kinesthetic,75.71,Ambivert,Get a good job,High,Doctor,Graphic Design,National Merit Scholarship
155,Student_00155,17,Female,Maths,Creativity,UI Design;Drawing,72,64,66,78,48,76,64,76.9,Reading/Writing,66.86,Ambivert,Higher studies,High,Doctor,Biology 101,Arts Talent Scholarship
156,Student_00156,16,Male,Business,Analysis,Python;Physics;UI Design,71,48,52,92,64,75,72,86.1,Reading/Writing,67.71,Ambivert,Develop new skills,Medium,Civil Engineer,Biology 101,STEM Scholarship
157,Student_00157,15,Other,Science,Creativity,Python;Marketing,54,74,58,50,89,69,76,89.7,Reading/Writing,67.14,Ambivert,Get a good job,High,Data Analyst,Graphic Design,Arts Talent Scholarship
158,Student_00158,22,Male,Design,Leadership,Java,46,87,93,81,88,55,59,95.0,Visual,72.71,Extrovert,Start a business,Medium,Data Analyst,Biology 101,National Merit Scholarship
159,Student_00159,17,Male,Business,Logical Thinking,Machine Learning;Java;Drawing,79,48,90,53,92,53,91,62.4,Kinesthetic,72.29,Ambivert,Start a business,High,Research Scientist,Data Science Intro,Arts Talent Scholarship
160,Student_00160,18,Female,Technology,Leadership,Statistics;Drawing;Java,98,43,57,95,81,48,84,94.6,Auditory,72.29,Introvert,Start a business,Low,Mechanical Engineer,Biology 101,STEM Scholarship
161,Student_00161,18,Other,Medicine,Analysis,Statistics;Machine Learning,90,96,89,45,65,72,87,71.1,Kinesthetic,77.71,Extrovert,Develop new skills,Medium,Software Engineer,Machine Learning Basics,National Merit Scholarship
162,Student_00162,21,Other,Business,Problem Solving,Java;Biology;UI Design,92,53,71,57,60,93,58,73.5,Auditory,69.14,Ambivert,Develop new skills,Medium,Software Engineer,Python Basics,National Merit Scholarship
163,Student_00163,21,Male,Maths,Creativity,Public Speaking;Python,67,52,84,98,48,96,81,72.1,Kinesthetic,75.14,Introvert,Start a business,Medium,Data Analyst,Graphic Design,STEM Scholarship
164,Student_00164,14,Female,Technology,Logical Thinking,Biology;Java;Statistics,85,46,40,53,70,44,48,83.7,Reading/Writing,55.14,Introvert,Get a good job,High,Entrepreneur,Machine Learning Basics,National Merit Scholarship
165,Student_00165,20,Other,Arts,Analysis,Biology,64,45,86,91,46,46,60,74.7,Kinesthetic,62.57,Introvert,Develop new skills,Low,Doctor,Python Basics,National Merit Scholarship
166,Student_00166,16,Female,Business,Logical Thinking,Machine Learning,87,49,98,66,79,83,68,94.4,Visual,75.71,Introvert,Higher studies,Low,Mechanical Engineer,Graphic Design,Need-based Aid
167,Student_00167,19,Male,Sports,Communication,Statistics;Biology;SQL,78,78,86,78,58,89,100,87.6,Kinesthetic,81.0,Introvert,Higher studies,High,Mechanical Engineer,Graphic Design,National Merit Scholarship
168,Student_00168,17,Female,Medicine,Problem Solving,Public Speaking,80,78,44,73,96,40,63,97.4,Auditory,67.71,Extrovert,Develop new skills,Medium,Research Scientist,Math Foundations,STEM Scholarship
169,Student_00169,21,Male,Science,Leadership,Python,56,53,42,99,43,100,90,75.9,Kinesthetic,69.0,Ambivert,Develop new skills,Medium,Mechanical Engineer,Python Basics,STEM Scholarship
170,Student_00170,18,Male,Technology,Problem Solving,Biology;Drawing;SQL,60,65,77,80,88,93,81,87.2,Visual,77.71,Extrovert,Develop new skills,High,Designer,Python Basics,STEM Scholarship
171,Student_00171,15,Female,Maths,Analysis,Excel;Python;Marketing,82,87,82,87,51,47,40,88.3,Visual,68.0,Introvert,Develop new skills,Medium,Research Scientist,Business Management,Arts Talent Scholarship
172,Student_00172,16,Female,Arts,Logical Thinking,UI Design;Statistics,89,97,41,61,91,67,57,81.0,Kinesthetic,71.86,Ambivert,Get a good job,Medium,Civil Engineer,Business Management,Arts Talent Scholarship
173,Student_00173,14,Female,Arts,Communication,Marketing,89,46,97,76,83,86,47,69.1,Visual,74.86,Introvert,Get a good job,Low,Software Engineer,Biology 101,Arts Talent Scholarship
174,Student_00174,20,Male,Arts,Problem Solving,UI Design;Machine Learning;Java,54,60,55,66,98,86,60,70.9,Visual,68.43,Ambivert,Start a business,Low,Research Scientist,Math Foundations,National Merit Scholarship
175,Student_00175,16,Male,Science,Analysis,Public Speaking,95,58,89,94,59,60,45,82.1,Visual,71.43,Extrovert,Higher studies,Medium,Teacher,Math Foundations,STEM Scholarship
176,Student_00176,21,Female,Design,Creativity,SQL;Biology;Drawing,40,99,66,41,54,74,62,85.4,Visual,62.29,Extrovert,Get a good job,High,Mechanical Engineer,Machine Learning Basics,Arts Talent Scholarship
177,Student_00177,15,Male,Sports,Analysis,Python;Drawing,85,57,45,42,98,54,97,93.8,Reading/Writing,68.29,Ambivert,Start a business,Medium,Data Analyst,Business Management,National Merit Scholarship
178,Student_00178,22,Male,Medicine,Problem Solving,Excel;Python;Java,82,48,55,58,56,94,60,97.0,Reading/Writing,64.71,Ambivert,Start a business,Medium,Civil Engineer,Graphic Design,STEM Scholarship
179,Student_00179,15,Male,Arts,Leadership,Drawing,46,50,68,69,60,66,47,81.4,Auditory,58.0,Extrovert,Start a business,Medium,Teacher,Machine Learning Basics,National Merit Scholarship
180,Student_00180,15,Male,Technology,Logical Thinking,Excel;Python;Biology,93,94,60,49,45,85,55,98.7,Reading/Writing,68.71,Ambivert,Get a good job,High,Teacher,Graphic Design,STEM Scholarship
181,Student_00181,14,Female,Design,Leadership,SQL;Biology;Statistics,69,46,91,90,48,47,40,62.5,Auditory,61.57,Introvert,Higher studies,Medium,Entrepreneur,Math Foundations,National Merit Scholarship
182,Student_00182,18,Male,Science,Problem Solving,Machine Learning,68,91,48,45,97,94,93,92.4,Visual,76.57,Introvert,Develop new skills,Low,Doctor,Business Management,Need-based Aid
183,Student_00183,20,Female,Science,Analysis,Java;Drawing;Physics,53,98,51,57,57,68,96,65.9,Auditory,68.57,Ambivert,Start a business,Medium,Mechanical Engineer,Business Management,Need-based Aid
184,Student_00184,14,Male,Technology,Analysis,Java,52,81,96,91,73,55,80,99.8,Visual,75.43,Extrovert,Start a business,Medium,Research Scientist,Machine Learning Basics,Need-based Aid
185,Student_00185,19,Other,Business,Analysis,Drawing;Python,60,78,54,41,97,91,89,71.2,Reading/Writing,72.86,Ambivert,Start a business,High,Designer,Data Science Intro,National Merit Scholarship
186,Student_00186,17,Other,Sports,Communication,UI Design;Python;Biology,76,94,91,64,62,99,93,99.7,Auditory,82.71,Introvert,Higher studies,High,Entrepreneur,Machine Learning Basics,Arts Talent Scholarship
187,Student_00187,14,Other,Business,Leadership,Drawing;Excel;Biology,93,91,96,71,74,59,51,79.6,Visual,76.43,Introvert,Higher studies,High,Designer,Python Basics,Need-based Aid
188,Student_00188,14,Female,Sports,Creativity,UI Design;Drawing,98,91,94,95,60,43,41,65.9,Auditory,74.57,Introvert,Start a business,Low,Entrepreneur,Math Foundations,Need-based Aid
189,Student_00189,15,Female,Technology,Communication,Drawing,86,100,67,90,80,71,81,72.7,Kinesthetic,82.14,Introvert,Higher studies,Medium,Teacher,Math Foundations,Arts Talent Scholarship
190,Student_00190,16,Male,Science,Logical Thinking,Java;Excel;Python,51,78,60,98,91,79,54,85.6,Visual,73.0,Extrovert,Higher studies,Medium,Data Analyst,Data Science Intro,Arts Talent Scholarship
191,Student_00191,19,Male,Maths,Logical Thinking,Machine Learning;Physics;Public Speaking,40,56,53,55,84,44,62,70.3,Visual,56.29,Ambivert,Get a good job,Low,Mechanical Engineer,Biology 101,Need-based Aid
192,Student_00192,16,Female,Design,Analysis,SQL;Java,46,93,70,90,95,76,81,90.3,Auditory,78.71,Introvert,Develop new skills,Low,Software Engineer,Graphic Design,National Merit Scholarship
193,Student_00193,19,Female,Maths,Problem Solving,Drawing;Java,50,86,44,75,100,97,45,73.5,Reading/Writing,71.0,Ambivert,Get a good job,Medium,Doctor,Business Management,Need-based Aid
194,Student_00194,16,Male,Maths,Communication,Biology,66,84,75,86,99,86,74,70.6,Kinesthetic,81.43,Extrovert,Higher studies,Low,Software Engineer,Biology 101,Need-based Aid
195,Student_00195,16,Male,Business,Problem Solving,Statistics;Marketing,92,82,80,78,70,52,46,61.0,Auditory,71.43,Ambivert,Start a business,Low,Civil Engineer,Machine Learning Basics,National Merit Scholarship
196,Student_00196,18,Female,Design,Analysis,Marketing;Statistics;SQL,64,51,63,96,64,63,51,77.8,Kinesthetic,64.57,Extrovert,Develop new skills,Medium,Designer,Machine Learning Basics,Arts Talent Scholarship
197,Student_00197,14,Male,Maths,Problem Solving,Physics;SQL;Java,88,77,54,75,43,93,64,92.7,Reading/Writing,70.57,Ambivert,Develop new skills,High,Designer,Biology 101,Arts Talent Scholarship
198,Student_00198,15,Female,Science,Leadership,SQL;Excel;Machine Learning,49,47,100,88,68,51,100,99.4,Auditory,71.86,Introvert,Higher studies,Low,Mechanical Engineer,Python Basics,Need-based Aid
199,Student_00199,17,Other,Arts,Leadership,Physics;Statistics,45,64,75,65,75,60,94,71.0,Reading/Writing,68.29,Introvert,Develop new skills,Low,Mechanical Engineer,Data Science Intro,STEM Scholarship
200,Student_00200,15,Male,Maths,Communication,Physics;Java;Marketing,64,81,71,76,78,70,42,66.9,Reading/Writing,68.86,Introvert,Develop new skills,Low,Mechanical Engineer,Graphic Design,STEM Scholarship
201,Student_00201,14,Other,Design,Communication,Python;Physics,92,90,59,59,57,93,71,94.3,Visual,74.43,Introvert,Higher studies,Medium,Civil Engineer,Machine Learning Basics,Arts Talent Scholarship
202,Student_00202,18,Other,Medicine,Leadership,Statistics;Biology;Public Speaking,53,98,92,66,87,71,88,80.7,Kinesthetic,79.29,Introvert,Higher studies,Low,Teacher,Math Foundations,Need-based Aid
203,Student_00203,16,Other,Science,Creativity,Biology,93,43,55,42,69,43,98,74.4,Auditory,63.29,Extrovert,Start a business,Medium,Research Scientist,Biology 101,National Merit Scholarship
204,Student_00204,14,Male,Business,Analysis,Public Speaking;Drawing;UI Design,77,75,62,62,50,93,97,70.3,Visual,73.71,Extrovert,Get a good job,Medium,Software Engineer,Data Science Intro,STEM Scholarship
205,Student_00205,17,Other,Sports,Logical Thinking,Marketing,81,66,72,41,95,89,89,87.3,Reading/Writing,76.14,Introvert,Higher studies,High,Software Engineer,Data Science Intro,Arts Talent Scholarship
206,Student_00206,18,Other,Technology,Analysis,Physics;Public Speaking,56,53,69,59,83,73,92,84.9,Visual,69.29,Introvert,Start a business,High,Teacher,Graphic Design,National Merit Scholarship
207,Student_00207,21,Male,Business,Communication,Physics;Marketing;Machine Learning,81,85,100,97,81,59,52,66.0,Auditory,79.29,Introvert,Develop new skills,High,Entrepreneur,Math Foundations,STEM Scholarship
208,Student_00208,14,Other,Design,Communication,Java;UI Design,64,87,42,77,85,76,92,67.6,Auditory,74.71,Ambivert,Develop new skills,High,Entrepreneur,Business Management,Arts Talent Scholarship
209,Student_00209,16,Other,Arts,Communication,Public Speaking,48,87,56,86,91,75,88,96.5,Kinesthetic,75.86,Ambivert,Get a good job,Low,Entrepreneur,Data Science Intro,Arts Talent Scholarship
210,Student_00210,20,Female,Business,Communication,Marketing;Public Speaking;Statistics,70,43,95,80,77,77,100,84.8,Reading/Writing,77.43,Introvert,Get a good job,High,Mechanical Engineer,Business Management,Arts Talent Scholarship
211,Student_00211,20,Male,Arts,Creativity,Physics,66,76,97,98,69,49,60,94.5,Auditory,73.57,Introvert,Develop new skills,Medium,Doctor,Graphic Design,National Merit Scholarship
212,Student_00212,14,Female,Technology,Creativity,Excel,88,50,71,90,88,89,45,65.2,Reading/Writing,74.43,Ambivert,Develop new skills,Medium,Mechanical Engineer,Biology 101,Need-based Aid
213,Student_00213,14,Male,Sports,Logical Thinking,Python;Physics,88,93,73,52,41,83,40,85.1,Auditory,67.14,Introvert,Start a business,Medium,Doctor,Python Basics,Need-based Aid
214,Student_00214,22,Other,Technology,Creativity,Python,59,100,58,69,86,73,78,81.0,Reading/Writing,74.71,Ambivert,Higher studies,Medium,Civil Engineer,Graphic Design,STEM Scholarship
215,Student_00215,16,Female,Science,Creativity,UI Design,48,53,86,41,77,72,50,64.9,Visual,61.0,Extrovert,Start a business,High,Software Engineer,Business Management,National Merit Scholarship
216,Student_00216,15,Other,Science,Problem Solving,Statistics;Java;Public Speaking,64,47,75,56,70,84,49,68.2,Visual,63.57,Extrovert,Develop new skills,High,Data Analyst,Math Foundations,Arts Talent Scholarship
217,Student_00217,16,Female,Maths,Leadership,Excel;Statistics;Marketing,47,90,46,71,52,78,52,91.1,Auditory,62.29,Extrovert,Develop new skills,Medium,Doctor,Python Basics,Need-based Aid
218,Student_00218,17,Other,Design,Communication,Python,40,82,45,98,47,93,76,86.8,Auditory,68.71,Introvert,Get a good job,High,Data Analyst,Graphic Design,STEM Scholarship
219,Student_00219,21,Female,Technology,Analysis,Statistics,92,51,95,42,94,58,63,92.1,Kinesthetic,70.71,Extrovert,Get a good job,Low,Software Engineer,Python Basics,STEM Scholarship
220,Student_00220,16,Female,Business,Analysis,Marketing;Statistics;Physics,92,61,51,47,65,65,69,70.9,Reading/Writing,64.29,Ambivert,Develop new skills,Medium,Doctor,Python Basics,STEM Scholarship
221,Student_00221,14,Male,Maths,Analysis,Public Speaking;Excel;UI Design,51,79,64,89,62,79,41,94.5,Auditory,66.43,Extrovert,Develop new skills,Low,Mechanical Engineer,Biology 101,National Merit Scholarship
222,Student_00222,15,Female,Business,Problem Solving,Machine Learning;SQL;Excel,86,76,54,82,95,61,73,80.9,Visual,75.29,Extrovert,Higher studies,Medium,Entrepreneur,Math Foundations,Need-based Aid
223,Student_00223,16,Other,Science,Problem Solving,Drawing;SQL;Public Speaking,94,71,95,50,44,88,71,72.8,Kinesthetic,73.29,Extrovert,Get a good job,High,Designer,Business Management,Need-based Aid
224,Student_00224,20,Male,Maths,Analysis,Excel;Public Speaking,45,94,71,68,60,47,71,89.8,Visual,65.14,Introvert,Develop new skills,Medium,Software Engineer,Business Management,National Merit Scholarship
225,Student_00225,15,Other,Technology,Leadership,Biology;Machine Learning;Public Speaking,100,61,63,92,43,92,54,93.8,Kinesthetic,72.14,Ambivert,Develop new skills,High,Entrepreneur,Math Foundations,Need-based Aid
226,Student_00226,15,Male,Sports,Problem Solving,Physics;Machine Learning,91,58,75,73,63,84,46,61.8,Auditory,70.0,Extrovert,Higher studies,High,Mechanical Engineer,Python Basics,Arts Talent Scholarship
227,Student_00227,17,Male,Maths,Analysis,Public Speaking,92,90,52,85,61,46,88,76.6,Visual,73.43,Extrovert,Develop new skills,High,Research Scientist,Data Science Intro,Need-based Aid
228,Student_00228,14,Other,Science,Leadership,Excel;Public Speaking,99,72,89,98,98,51,84,83.1,Auditory,84.43,Introvert,Develop new skills,High,Entrepreneur,Business Management,Need-based Aid
229,Student_00229,20,Other,Sports,Communication,Physics;Marketing,68,91,48,48,66,78,84,95.5,Kinesthetic,69.0,Ambivert,Start a business,High,Research Scientist,Math Foundations,STEM Scholarship
230,Student_00230,17,Male,Technology,Logical Thinking,Machine Learning;Drawing,85,81,51,72,74,84,80,72.9,Visual,75.29,Extrovert,Develop new skills,High,Mechanical Engineer,Math Foundations,Arts Talent Scholarship
231,Student_00231,20,Male,Maths,Problem Solving,Drawing;Python,82,43,52,57,88,90,50,99.3,Kinesthetic,66.0,Introvert,Get a good job,High,Teacher,Data Science Intro,National Merit Scholarship
232,Student_00232,19,Female,Maths,Leadership,UI Design;SQL;Biology,87,81,75,64,55,72,90,91.9,Kinesthetic,74.86,Ambivert,Get a good job,Medium,Mechanical Engineer,Biology 101,Arts Talent Scholarship
233,Student_00233,22,Male,Science,Logical Thinking,Biology;Excel,95,89,95,95,68,93,54,96.5,Kinesthetic,84.14,Ambivert,Higher studies,High,Designer,Graphic Design,Need-based Aid
